4.19874e-05,3.99996e-05
1.00003,5.99985e-05
2.00001,5.99985e-05
3.00001,5.9999e-05
4,5.99984e-05
4.99999,5.99991e-05
5.99999,5.99983e-05
6.99997,5.99987e-05
7.99996,3.99996e-05
1.44047,2.00001
1.75837,2.00001
2.42244,2.00002
3.19141,2.00002
3.99999,2.00002
4.80856,2.00002
5.57753,2.00002
6.2416,2.00001
6.5595,2.00001
2.12303,3.99997
2.32087,3.99998
2.76008,3.99998
3.34879,3.99998
3.99997,3.99998
4.65116,3.99998
5.23987,3.99998
5.67907,3.99998
5.87691,3.99997
2.47313,5.99994
2.62232,5.99995
2.96716,5.99995
3.44928,5.99995
3.99997,5.99995
4.55066,5.99995
5.03277,5.99995
5.37761,5.99995
5.5268,5.99994
2.58172,7.99993
2.71772,7.99993
3.03483,7.99993
3.48345,7.99993
3.99996,7.99993
4.51648,7.99993
4.96509,7.99993
5.2822,7.99993
5.4182,7.99993
2.47313,9.99992
2.62232,9.99992
2.96716,9.99992
3.44928,9.99992
3.99997,9.99992
4.55066,9.99992
5.03277,9.99992
5.37761,9.99992
5.5268,9.99992
2.12303,11.9999
2.32087,11.9999
2.76008,11.9999
3.34879,11.9999
3.99997,11.9999
4.65116,11.9999
5.23987,11.9999
5.67907,11.9999
5.87691,11.9999
1.44047,13.9999
1.75837,13.9999
2.42244,13.9999
3.19141,13.9999
3.99999,13.9999
4.80856,13.9999
5.57753,13.9999
6.2416,13.9999
6.5595,13.9999
4.19874e-05,16
1.00003,15.9999
2.00001,15.9999
3.00001,15.9999
4,15.9999
4.99999,15.9999
5.99999,15.9999
6.99997,15.9999
7.99996,16
